what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692695674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692696086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692698385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692699183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692701447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692702353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692708456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692714302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692748636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692750256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692760470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692761243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692765678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692767600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692771792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692793857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692795040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692795660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692796496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692796805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692804524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692814984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692818326
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1347692820820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692841949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1347692842001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692846174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692846908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692855578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692856100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692858191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692881609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1347692881670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347692882473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692884668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692922926
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347692924154
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347692925189
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347692925281
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347692926305
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347692926551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347692940772
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347692942853
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347692943085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347692946465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347692963057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693002262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347693013856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693033662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693034656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347693034934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347693038058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347693045628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347693076785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693102514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693102644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347693110155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1347693112591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1347693114413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347693115164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347693140566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347693146003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693159872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693177130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693177838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693180193
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347693233880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347693242699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347693261706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347693265335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347693285407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347693287540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347693289457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693294737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693294956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347693301180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347693344742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347693353946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693371166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693371262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693501456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693513307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347693526110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347693540391
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1347693542039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693542419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693544384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693544717
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1347693544914
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1347693544917
started,bundle,org.eclipse.wst.server.http.core,1.0.200.v20090429,"org.eclipse.wst.server.http.core",1347693544930
started,bundle,org.eclipse.wst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.wst.server.preview.adapter",1347693544944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693552668
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1347693552790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693553174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693553499
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1347693555278
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1347693555489
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1347693555538
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1347693562313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693563287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693564819
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1347693567064
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1347693567216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693567254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693568297
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347693581788
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347693582071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693604172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693613648
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1347693648858
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1347693650354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693659078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693659151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693665418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693665936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693667957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693675122
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347693691213
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1347693691484
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347693693563
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347693693844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693696107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693696539
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347693702144
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347693704416
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347693707651
started,bundle,org.eclipse.jst.ejb.ui,1.1.601.v201201261600,"org.eclipse.jst.ejb.ui",1347693708753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693708957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693709193
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1347693711136
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1347693711181
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1347693724124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693729231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693731318
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347693733460
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1347693740814
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1347693744475
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1347693744510
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347693746291
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1347693746504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347693751795
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1347693752806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693754669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693754807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693757881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693762299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693765229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693768985
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347693771909
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1347693772160
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1347693774558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693775167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693834313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693836582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693836818
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1347693839736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693841618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347693845372
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1347693852397
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1347693992150
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1347693996893
