what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694202691
activated,perspective,org.eclipse.datatools.sqltools.sqleditor,,"org.eclipse.datatools.sqltools.sqleditor.perspectives.EditorPerspective",1347694205226
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1347694205243
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1347694210892
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694211779
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694219102
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694219439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694223761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694232913
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694233122
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694233193
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694233691
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694233940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347694237359
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694237808
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694239115
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694241370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694244103
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694245901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694245955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347694246050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694248512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694253486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1347694253559
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694253687
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694253810
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694254713
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694254921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347694258084
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1347694260918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694263781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694265136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694265482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694265810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694268334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694271145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694271730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694274943
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694276897
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694277168
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694278942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694284578
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694286418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694286475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347694286554
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694287228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1347694297901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347694301998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347694302287
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694304805
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1347694305029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694332656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694377831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347694378333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347694378766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347694380090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694381351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694381502
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1347694383527
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1347694383561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694384040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694385316
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694395692
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694396049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1347694403551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347694403830
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694405424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694409623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694411620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347694411681
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694411752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694416077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694444272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1347694444324
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694444444
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694444535
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694445224
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694445617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694450033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694464353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347694466546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347694468147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694472833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694472934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694476497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694476596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694480969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694481068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694484612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694484729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694489121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694489252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694493569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694493668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347694499403
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1347694506269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694510366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694510470
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694510501
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694515398
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1347694515855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347694519579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694521545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694522861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694523200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694523267
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1347694525333
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1347694525369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694525516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694526203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694527075
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694534556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694534636
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694534854
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694535700
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1347694535948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347694538570
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1347694539962
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694545040
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1347694545453
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1347694545487
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1347694545555
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694547754
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1347694548339
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694571612
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1347694572051
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694572182
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1347694572701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347694578906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694580910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694581161
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1347694583038
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1347694583077
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694587046
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1347694587304
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694588507
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694588746
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1347694591614
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1347694591679
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1347694596006
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694597088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694598842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694599172
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1347694601064
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1347694601093
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694605397
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694605815
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694608106
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1347694608392
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694610916
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694611161
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694616354
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1347694616727
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694617249
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1347694617498
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694622530
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694622814
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1347694629158
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694643714
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694645897
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1347694646170
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347694654244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694655234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694655495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347694657202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694659258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694659715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694660368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694672996
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347694679081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694679569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694680889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347694685585
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1347694686507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694688071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694688268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694689829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694706084
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694712535
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694712832
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1347694744153
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1347694744244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694747366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694747421
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1347694749478
error,log,,,"Port 8080 required by Tomcat v6.0 Server at localhost (2) is already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1347694750794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694750832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694752755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694754640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694754833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694766939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694770889
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694778431
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1347694778943
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347694779534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694784299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347694785914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347694785978
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347694786065
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1347694788251
